Word    :   Frequency
ਡੋਲੁ : 1
ਡੋਲੇਤ : 1
ਡੋਸੜੇ : 1
ਡੰਗ : 1
ਡੰਡਧਾਰ : 1
ਡੰਡਲੀ : 1
ਡੰਡਾਤਾ : 1
ਡੰਡਾਧਾਰੀ : 1
ਡੰਡੈ : 1
ਡੰਸੁ : 1
ਡਲਾਇਆ : 1
ਡਲਾਈ : 1
ਢਕਣ : 1
ਢਕਿਆ : 1
ਢਕੀਐ : 1
ਢਕੇ : 1
ਢਠੀਆ : 1
ਢਢੈ : 1
ਢਢੋਲਿ : 1
ਢਬੁ : 1
ਢਬੂਆ : 1
ਢਮਕਾਵੈ : 1
ਢਰਕਿ : 1
ਢਰਿ : 1
ਢਰੇ : 1
ਢਰੈ : 1
ਢਹਗਿ : 1
ਢਹਤੇ : 1
ਢਹਦੀ : 1
ਢਹਦੇ : 1
ਢਹਸੀਓ : 1
ਢਹਾ : 1
ਢਹੰਦੋ : 1
ਢਾਕ : 1
ਢਾਕਨਹਾਰੇ : 1
ਢਾਕਿਆ : 1
ਢਾਕੀਅਹਿ : 1
ਢਾਕੁ : 1
ਢਾਕੇ : 1
ਢਾਠਾ : 1
ਢਾਠੀ : 1
ਢਾਢੀਆ : 1
ਢਾਰਿ : 1
ਢਾਲ : 1
ਢਾਲਣ : 1
ਢਾਲਣਿ : 1
ਢਾਲਹੁ : 1
ਢਾਲਿਆ : 1
ਢਾਲੇ : 1
ਢਾਲੈ : 1
ਢਾਹਨ : 1
ਢਾਹਸੀ : 1
ਢਾਹਹੁ : 1
ਢਾਹਾ : 1
ਢਾਹਾਇਦਾ : 1
ਢਾਹਿਓ : 1
ਢਾਹੈ : 1
ਢਿਗ : 1
ਢਿਲਾ : 1
ਢੀਂਢੇ : 1
ਢੀਠਾਈ : 1
ਢੀਠੁ : 1
ਢੀਠੇ : 1
ਢੀਮ : 1
ਢੀਲਿਆ : 1
ਢੁਕਾਸਾ : 1
ਢੁਰਿ : 1
ਢੁਲਕੇ : 1
ਢੁਲਾਵਉ : 1
ਢੁਲਾਵਾ : 1
ਢੁਵੰਤਾ : 1
ਢੂਢਤੀ : 1
ਢੂਢਤੇ : 1
ਢੂਢਨੁ : 1
ਢੂਢਹਿ : 1
ਢੂਢਾਈ : 1
ਢੂਢਿਅਉ : 1
ਢੂਢਿਮੁ : 1
ਢੂਢੀਆ : 1
ਢੂਢੇਦਿਆ : 1
ਢੂਢੇਦੀਏ : 1
ਢੂਲ : 1
ਢੂੰਢ : 1
ਢੂੰਢਤ : 1
ਢੂੰਢਤੇ : 1
ਢੂੰਢਨ : 1
ਢੂੰਢਿਆ : 1
ਢੂੰਢੀਆਂ : 1
ਢੂੰਢੇਂਦੀ : 1
ਢੂੰਢੇਦੀ : 1
ਢੇਮ : 1
ਢੋਅ : 1
ਢੋਇਆ : 1
ਢੋਈਐ : 1
ਢੋਏ : 1
ਢੋਰੈ : 1
ਢੋਲਾਰੇ : 1
ਢੋਲਾਵਉ : 1
ਢੋਲਿ : 1
ਢੋਲੀਐ : 1
ਢੋਲੇ : 1
ਢੋਵਾਂ : 1
ਢੋਵੈ : 1
ਢੋਵੰਤ : 1
ਢੋਵੰਤਾ : 1
ਢੰਢੋਲਤ : 1
ਢੰਢੋਲਿ : 1
ਢੰਢੋਲਿਮੁ : 1
ਢੰਢੋਲੀ : 1
ਢੰਢੋਲੀਐ : 1
ਣਹ : 1
ਣਾਣੈ : 1
ਣਾਮ : 1
ਤਈਆਰੁ : 1
ਤਉਕਿਆ : 1
ਤਉਕੁ : 1
ਤਕਉ : 1
ਤਕਬੀਰ : 1
ਤਕਾ : 1
ਤਕੈ : 1
ਤਕੜੇ : 1
ਤਗ : 1
ਤਗਿ : 1
ਤਗੀਐ : 1
ਤਗੈ : 1
ਤਛਾਵਹਿ : 1
ਤਜਣਾ : 1
ਤਜਣੰ : 1
ਤਜਤ : 1
ਤਜਾਇਆ : 1
ਤਜਾਇਣ : 1
ਤਜਾਤ : 1
ਤਜਾਰੀ : 1
ਤਜਾਵਨਾ : 1
ਤਜਾਵਹਿ : 1
ਤਜਾਵਹੁ : 1
ਤਜਾਵੈ : 1
ਤਜਿਐ : 1
ਤਜੀਅ : 1
ਤਜੀਅਹਿ : 1
ਤਜੀਲੇ : 1
ਤਜੋ : 1
ਤਜੰਤਿ : 1
ਤਟਨ : 1
ਤਟਹ : 1
ਤਟਾ : 1
ਤਟਾਂ : 1
ਤਡਹਿ : 1
ਤਡਾਇਆ : 1
ਤਣਾ : 1
ਤਣੀਏ : 1
ਤਣੀਐ : 1
ਤਤਕਾਲਿ : 1
ਤਤਕਾਲੇ : 1
ਤਤਖਿਣ : 1
ਤਤਹਿ : 1
ਤਤਿਆ : 1
ਤਤੀਆ : 1
ਤਤ੍ਰ : 1
ਤਤ੍ਰਾਗਤ : 1
ਤਥ : 1
ਤਥਿ : 1
ਤਨਕ : 1
ਤਨਹ : 1
ਤਨਾਇਓ : 1
ਤਨਾਈ : 1
ਤਨੀ : 1
ਤਨੀਜੈ : 1
ਤਨੈ : 1
ਤਨੌ : 1
ਤਪਤੁ : 1
ਤਪਤੈ : 1
ਤਪਨਾ : 1
ਤਪਨੁ : 1
ਤਪਸਾ : 1
ਤਪਸਿਆ : 1
ਤਪਸੀਅਹ : 1
ਤਪਹਿ : 1
ਤਪਹੁ : 1
ਤਪਾਂ : 1
ਤਪਾਇਆ : 1
ਤਪਾਵਸੋ : 1
ਤਪਿਆ : 1
ਤਪੋ : 1
ਤਪੰ : 1
ਤਪੰਥਾ : 1
ਤਪੰਦਾ : 1
ਤਬਲਬਾਜ : 1
ਤਬਹੂੰ : 1
ਤਬੇਲਾ : 1
ਤਬੈ : 1
ਤਬੋਲ : 1
ਤਮਾਏ : 1
ਤਮਾਸਿਆ : 1
ਤਮਾਸੈ : 1
ਤਮੋਲ : 1
ਤਰਈ : 1
ਤਰਕਨਿ : 1
ਤਰਕਸ : 1
ਤਰਕਸਬੰਦ : 1
ਤਰਕੁ : 1
ਤਰਣਹਾਰੁ : 1
ਤਰਣੀ : 1
ਤਰਣੇ : 1
ਤਰਤ : 1
ਤਰਤਾ : 1
ਤਰਤੀ : 1
ਤਰਤੇ : 1
ਤਰਬੀਐ : 1
ਤਰਬੇ : 1
ਤਰਲ : 1
ਤਰਲਾ : 1
ਤਰਸ : 1
ਤਰਸਤ : 1
ਤਰਸਨਾ : 1
ਤਰਸਾਇ : 1
ਤਰਸਾਏ : 1
ਤਰਸੈ : 1
ਤਰਹਿਗਾ : 1
ਤਰਾਂਈ : 1
ਤਰਾਂਤਿ : 1
ਤਰਾਇਓ : 1
ਤਰਾਇਣ : 1
ਤਰਾਇਣੁ : 1
ਤਰਾਈਐ : 1
ਤਰਾਉ : 1
ਤਰਾਕੀ : 1
ਤਰਾਧੋ : 1
ਤਰਾਨਥ : 1
ਤਰਾਯਉ : 1
ਤਰਾਵਣਿਆ : 1
ਤਰਾਸ : 1
ਤਰਾਸਿ : 1
ਤਰਾਸਿਆ : 1
ਤਰਿਬੇ : 1
ਤਰੀਅਲੇ : 1
ਤਰੀਅੰ : 1
ਤਰੀਆਸੁ : 1
ਤਰੁਣ : 1
ਤਰੁਣਿ : 1
ਤਰੁਣੀ : 1
ਤਰੁਨਿ : 1
ਤਰੁਨੇ : 1
ਤਰੂਅ : 1
ਤਰੇਇ : 1
ਤਰੋਵਰੁ : 1
ਤਰੰਗੇ : 1
ਤਰੰਗੰ : 1
ਤਰੰਤ : 1
ਤਰੰਦਾ : 1
ਤਰੰਦੜੀ : 1
ਤਲਕੀ : 1
ਤਲਫੈ : 1
ਤਲਬਾ : 1
ਤਲਬੀਐ : 1
ਤਲਾਉ : 1
ਤਲਾਹਾ : 1
ਤਲੀਆਂ : 1
ਤਸਕਰਾ : 1
ਤਸਕਰੈ : 1
ਤਸਵੀਸ : 1
ਤਸਿ : 1
ਤਸ੍ਯ੍ਯ : 1
ਤਹਕੀਕ : 1
ਤਹਿਜਾ : 1
ਤਹਿੰਜੀ : 1
ਤਾਂਈ : 1
ਤਾਂਤੀ : 1
ਤਾਇਓ : 1
ਤਾਈਜਾ : 1
ਤਾਊ : 1
ਤਾਕ : 1
ਤਾਕਹਿ : 1
ਤਾਕੋ : 1
ਤਾਖਤੀ : 1
ਤਾਗ : 1
ਤਾਗਰੀ : 1
ਤਾਗਿ : 1
ਤਾਗੋ : 1
ਤਾਜ : 1
ਤਾਜਨਿ : 1
ਤਾਣ : 1
ਤਾਣਿਅਉ : 1
ਤਾਤ : 1
ਤਾਤਓ : 1
ਤਾਤੁ : 1
ਤਾਤੇ : 1
ਤਾਨ : 1
ਤਾਨਿ : 1
ਤਾਨਿਆ : 1
ਤਾਨੀ : 1
ਤਾਨੈ : 1
ਤਾਪਤੇ : 1
ਤਾਬੋ : 1
ਤਾਮ : 1
ਤਾਮਸੀ : 1
ਤਾਰਈ : 1
ਤਾਰਉ : 1
ਤਾਰਕੁ : 1
ਤਾਰਗਿ : 1
ਤਾਰਣਹ : 1
ਤਾਰਣਹਾਰ : 1
ਤਾਰਣਹਾਰੋ : 1
ਤਾਰਣਾ : 1
ਤਾਰਦਾ : 1
ਤਾਰਨਹਾਰੇ : 1
ਤਾਰਨਿ : 1
ਤਾਰਨੋ : 1
ਤਾਰਾਜੂ : 1
ਤਾਰਿਅਮੁ : 1
ਤਾਰੇਦੜੋ : 1
ਤਾਰੇਨਿ : 1
ਤਾਰੋ : 1
ਤਾਰ੍ਯ੍ਯਉ : 1
ਤਾਰੰ : 1
ਤਾਲਕਾ : 1
ਤਾਲਾਬੇਲੀ : 1
ਤਾਸਿ : 1
ਤਾਹ : 1
ਤਾੜੰਤਿ : 1
ਤਾੲ​‍ਂ​‍ੀ : 1
ਤਿਂਵੈ : 1
ਤਿਅਕਤ : 1
ਤਿਆਗਦੇ : 1
ਤਿਆਗਨਿ : 1
ਤਿਆਗਨੀ : 1
ਤਿਆਗਨੁ : 1
ਤਿਆਗਹਿ : 1
ਤਿਆਗੇਂ : 1
ਤਿਆਗੋ : 1
ਤਿਆਗ੍ਯ੍ਯਿ : 1
ਤਿਆਗੰ : 1
ਤਿਆਗੰਤ : 1
ਤਿਕਲਿ : 1
ਤਿਕਾਲ : 1
ਤਿਖਈਆ : 1
ਤਿਖਹਾਰੇ : 1
ਤਿਖਾਟ : 1
ਤਿਡਾ : 1
ਤਿਣੰ : 1
ਤਿਤੁਕਾ : 1
ਤਿਤੁਕੇ : 1
ਤਿਤੜੇ : 1
ਤਿਥਾਈਂ : 1
ਤਿਥਾਊ : 1
ਤਿਦਾਊ : 1
ਤਿਨਕਾ : 1
ਤਿਨਗੇ : 1
ਤਿਨਛੇ : 1
ਤਿਨਹ : 1
ਤਿਨਹੁ : 1
ਤਿਨਹੂੰ : 1
ਤਿਨਾਹਾ : 1
ਤਿਨਾੜਾ : 1
ਤਿਨਾੜੀ : 1
ਤਿਨਾੜੀਆ : 1
ਤਿਨੁ : 1
ਤਿਨੇਹਾ : 1
ਤਿਨੇਹਿ : 1
ਤਿਪਤਾਇ : 1
ਤਿਪਤਾਸੈ : 1
ਤਿਪਤੇ : 1
ਤਿਪਤੈ : 1
ਤਿਪਦਾ : 1
ਤਿਪਦੇ : 1
ਤਿਪਦੇ : 1
ਤਿਪੀਆ : 1
ਤਿਮਰਿ : 1
ਤਿਰਸਕਾਰ : 1
ਤਿਰਿ : 1
ਤਿਰੀਆ : 1
ਤਿਰੁ : 1
ਤਿਰੈ : 1
ਤਿਲਤ : 1
ਤਿਲਨਾ : 1
ਤਿਲਾਹ : 1
ਤਿਲੈ : 1
ਤਿਲੋਕ : 1
ਤਿਲੋਚਨਾ : 1
ਤਿਸਕਾਰ : 1
ਤਿਸਟਸਿ : 1
ਤਿਸਟਿਆ : 1
ਤਿਸਨ : 1
ਤਿਸਾਇਓ : 1
ਤਿਸਾਏ : 1
ਤਿਸੰਤੀਆ : 1
ਤਿਹਟੜੇ : 1
ਤਿਹਰੇ : 1
ਤਿਹਾਂ : 1
ਤਿਹਾਰੀ : 1
ਤਿਹਾਰੈ : 1
ਤਿਹੂ : 1
ਤਿਹੂੰ : 1
ਤਿਹੰਡੀਆ : 1
ਤਿੜੰਨ੍ਹ੍ਹ : 1
ਤਿੰਨਾਹ : 1
ਤਿੰਨਿ : 1
ਤੀਆ : 1
ਤੀਖਣਿ : 1
ਤੀਖਨ : 1
ਤੀਜੇ : 1
ਤੀਜੜੀ : 1
ਤੀਨ : 1
ਤੀਰਥਹ : 1
ਤੀਰਥਾਏ : 1
ਤੀਰਾ : 1
ਤੀਰੈ : 1
ਤੀਸਾ : 1
ਤੀਹ : 1
ਤੁ : 1
ਤੁਆਨਾ : 1
ਤੁਕਾ : 1
ਤੁਕੀਆ : 1
ਤੁਖਾ : 1
ਤੁਖਾਈਆ : 1
ਤੁਖਾਰ : 1
ਤੁਚਾ : 1
ਤੁਜਾਰਾ : 1
ਤੁਝੀ : 1
ਤੁਟਉ : 1
ਤੁਟਦੀ : 1
ਤੁਟਨ੍ਹ੍ਹਿ : 1
ਤੁਟਹੀ : 1
ਤੁਟੀ : 1
ਤੁਟੀਆ : 1
ਤੁਟੁ : 1
ਤੁਟੜੀਆ : 1
ਤੁਠਿਆ : 1
ਤੁਪਕ : 1
ਤੁਮਘਾ : 1
ਤੁਮਨਛੇ : 1
ਤੁਮਨਥੇ : 1
ਤੁਮਨਭਾ : 1
ਤੁਮਾਤੀ : 1
ਤੁਮਾਰੀਆ : 1
ਤੁਮੀ : 1
ਤੁਮੇ : 1
ਤੁਮੈ : 1
ਤੁਮ੍ਹ੍ਹਹਿ : 1
ਤੁਮ੍ਹ੍ਹਾ : 1
ਤੁਮ੍ਹ੍ਹਾਰ : 1
ਤੁਮ੍ਹ੍ਹਾਰਹਿ : 1
ਤੁਮ੍ਹ੍ਹੇ : 1
ਤੁਰਕਾ : 1
ਤੁਰਕਾਣੀ : 1
ਤੁਰਕੀ : 1
ਤੁਰਕੂ : 1
ਤੁਰਤੁ : 1
ਤੁਰਦਾ : 1
ਤੁਰਦੇ : 1
ਤੁਰਹਿ : 1
ਤੁਰਾ : 1
ਤੁਰਾਵਹੁ : 1
ਤੁਰਿ : 1
ਤੁਰੰਗ : 1
ਤੁਰੰਤਹ : 1
ਤੁਲਹੋ : 1
ਤੁਲਾਇਦਾ : 1
ਤੁਲਾਈ : 1
ਤੁਲਾਈਆ : 1
ਤੁਲਾਈਐ : 1
ਤੁਲਾਵੈ : 1
ਤੁਲਿਆ : 1
ਤੁਲੀਅਹਿ : 1
ਤੁਲੀਜੈ : 1
ਤੁਲੈ : 1
ਤੁਸਾ : 1
ਤੁਸਾੜੀਆ : 1
ਤੁਹਨੋ : 1
ਤੁਹਾਰਉ : 1
ਤੁਹਾਰਿ : 1
ਤੁਹੁ : 1
ਤੁੜੰਦਿਆ : 1
ਤੁੰਗ : 1
ਤੁੰਗੁ : 1
ਤੁੰਮਾ : 1
ਤੂਟ : 1
ਤੂਟਉ : 1
ਤੂਟਤੇ : 1
ਤੂਮੜੀ : 1
ਤੂਲਾ : 1
ਤੂਹੈਂ : 1
ਤੂੰਬਾ : 1
ਤੂੰਬੜੀ : 1
ਤੂੰਮਰੁ : 1
ਤੇਂਹ : 1
ਤੇਜਨ : 1
ਤੇਜਨੜੀ : 1
ਤੇਜਵੰਸੀ : 1
ਤੇਟਿਆ : 1
ਤੇਟੈ : 1
ਤੇਤੀਸਉ : 1
ਤੇਰਉ : 1
ਤੇਰਓ : 1
ਤੇਰਹ : 1
ਤੇਲਕ : 1
ਤੇਲੋ : 1
ਤੇਲੰਗੀ : 1
ਤੇਵਡੁ : 1
ਤੇਵਰ : 1
ਤੇਵੇਹਾ : 1
ਤੇਵੇਹੇ : 1
ਤੇਹੈ : 1
ਤੇਹੜ : 1
ਤੇੜਿ : 1
ਤੈਡੀ : 1
ਤੈਸੈ : 1
ਤੈਸੜਾ : 1
ਤੈ​‍ਂ : 1
ਤੋਅ : 1
ਤੋਆ : 1
ਤੋਐ : 1
ਤੋਖਿ : 1
ਤੋਖਿਓ : 1
ਤੋਖਿਤ : 1
ਤੋਖੀਲੇ : 1
ਤੋਟ : 1
ਤੋਟੇ : 1
ਤੋਟੈ : 1
ਤੋਤ : 1
ਤੋਪਉ : 1
ਤੋਯਣਹ : 1
ਤੋਰਹੁ : 1
ਤੋਰਾਵੈ : 1
ਤੋਰੁ : 1
ਤੋਲਉ : 1
ਤੋਲਣਹਾਰੁ : 1
ਤੋਲਣਿ : 1
ਤੋਲੀਜਾ : 1
ਤੋਸੈ : 1
ਤੋਹ : 1
ਤੋਹੰ : 1
ਤੋੜਨਿ : 1
ਤੋੜਹਿ : 1
ਤੋੜੀ : 1
ਤ੍ਰਈ : 1
ਤ੍ਰਉਦਸੀ : 1
ਤ੍ਰਖਿ : 1
ਤ੍ਰਸਨ : 1
ਤ੍ਰਾਘਿ : 1
ਤ੍ਰਿਖਾਈ : 1
ਤ੍ਰਿਖਾਵੰਤੁ : 1
ਤ੍ਰਿਗੁਣ : 1
ਤ੍ਰਿਗੁਣਿ : 1
ਤ੍ਰਿਣੰ : 1
ਤ੍ਰਿਤੀਅ : 1
ਤ੍ਰਿਪਤ : 1
ਤ੍ਰਿਪਤਉ : 1
ਤ੍ਰਿਪਤਾ : 1
ਤ੍ਰਿਪਤਾਇ : 1
ਤ੍ਰਿਪਤਾਇਣੁ : 1
ਤ੍ਰਿਪਤਾਏ : 1
ਤ੍ਰਿਪਤਾਗਾ : 1
ਤ੍ਰਿਪਤਾਣੇ : 1
ਤ੍ਰਿਪਤਾਤਾ : 1
ਤ੍ਰਿਪਤਾਤੇ : 1
ਤ੍ਰਿਪਤਾਨ : 1
ਤ੍ਰਿਪਤਾਰੀ : 1
ਤ੍ਰਿਪਤਾਰੈ : 1
ਤ੍ਰਿਪਤਾਵਣਿਆ : 1
ਤ੍ਰਿਪਤਾਵਣੀ : 1
ਤ੍ਰਿਪਤਾਵਨ : 1
ਤ੍ਰਿਪਤਾਵਹਿ : 1
ਤ੍ਰਿਪਤਾਵਹੁ : 1
ਤ੍ਰਿਪਤਾਵੈਗੋ : 1
ਤ੍ਰਿਪਤਾਸ : 1
ਤ੍ਰਿਪਤਾਸਾ : 1
ਤ੍ਰਿਪਤਾਸਿ : 1
ਤ੍ਰਿਪਤਾਸੀਐ : 1
ਤ੍ਰਿਪਤੀਵਨਾ : 1
ਤ੍ਰਿਪਲੁ : 1
ਤ੍ਰਿਪ੍ਯ੍ਯਤੇ : 1
ਤ੍ਰਿਭਵਣੋ : 1
ਤ੍ਰਿਸਟਸਿ : 1
ਤ੍ਰਿਸਟੈ : 1
ਤ੍ਰਿਹਦਸ : 1
ਤ੍ਰਿਹਾ : 1
ਤ੍ਰੀਅ : 1
ਤ੍ਰੇਤਾ : 1
ਤੜਫਿ : 1
ਤੜਫੜਾਇ : 1
ਤੜਫੜਾਵੈ : 1
ਤੰਗਨਾ : 1
ਤੰਗੀਐ : 1
ਤੰਤੈ : 1
ਤੰਤ੍ਰ : 1
ਤੰਤ੍ਰੁ : 1
ਤੰਨ : 1
ਤੰਬੂ : 1
ਤੰਬੋਰ : 1
ਤੰਬੋਲਾ : 1
ਤੰਬੋਲੁ : 1
ਤਲਾਇਸੀ : 1
ਤਲਾਵੈ : 1
ਤਲਾਹਾ : 1
ਤਹਿ : 1
ਤਹੀ : 1
ਥਂ​‍ੀਧਾ : 1
ਥਕਤ : 1
ਥਕਹਿ : 1
ਥਕਾ : 1
ਥਕਿਤ : 1
ਥਕੰਤ : 1
ਥਟਣਹਾਰੈ : 1
ਥਟਿਆ : 1
ਥਣ : 1
ਥਨ : 1
ਥਨਹੁ : 1
ਥਨਾਏ : 1
ਥਨੰਤਰ : 1
ਥਨੰਤਰਾ : 1
ਥਨੰਤਰੀ : 1
ਥਪਿਅਉ : 1
ਥਪਿਆ : 1
ਥਪਿਓ : 1
ਥਪੇ : 1
ਥਰਹਰ : 1
ਥਲਨ : 1
ਥਲਾ : 1
ਥਲੀ : 1
ਥਾਂਘੀ : 1
ਥਾਓ : 1
ਥਾਕਸਿ : 1
ਥਾਕਿਆ : 1
ਥਾਕੋ : 1
ਥਾਟਹਿ : 1
ਥਾਟਾ : 1
ਥਾਟਿ : 1
ਥਾਟਿਓ : 1
ਥਾਨਕ : 1
ਥਾਨਸਟ : 1
ਥਾਨਹੁ : 1
ਥਾਨਾਨਾਂ : 1
ਥਾਨੇ : 1
ਥਾਨੋ : 1
ਥਾਨ੍ਯ੍ਯਿੰ : 1
ਥਾਨੰਤਰ : 1
ਥਾਪਣਹਾਰਿਆ : 1
ਥਾਪਣਹਾਰੈ : 1
ਥਾਪਨਹਾਰੈ : 1
ਥਾਪਹਿ : 1
ਥਾਪਿਉ : 1
ਥਾਭਹ : 1
ਥਾਮ : 1
ਥਾਮੈ : 1
ਥਾਮ੍ਹ੍ਹਿਆ : 1
ਥਾਰਉ : 1
ਥਾਰਾ : 1
ਥਾਰੋ : 1
ਥਾਲ : 1
ਥਾਲਕਾ : 1
ਥਾਵਰ : 1
ਥਾਵਰੀ : 1
ਥਾਵਹਿ : 1
ਥਿਅਈ : 1
ਥਿਓ : 1
ਥਿਗਲੀ : 1
ਥਿਤ : 1
ਥਿਤਂ​‍ੀ : 1
ਥਿਤਾ : 1
ਥਿਧਾਈ : 1
ਥਿਰਾ : 1
ਥਿਰੋ : 1
ਥੀਇ : 1
ਥੀਓਮਿ : 1
ਥੀਓਸਿ : 1
ਥੀਜੈ : 1
ਥੀਤੇ : 1
ਥੀਰ : 1
ਥੀਵਤੇ : 1
ਥੀਵਦੈ : 1
ਥੀਵਦੋ : 1
ਥੀਵਨਾ : 1
ਥੀਵਹੀ : 1
ਥੀਵਾਂ : 1
ਥੀਵਿਆ : 1
ਥੁੜਂ​‍ੀਦੋ : 1
ਥੂਨਿ : 1
ਥੂਨੀ : 1
ਥੂਨੀਆ : 1
ਥੂਲ : 1
ਥੇਂ : 1
ਥੇਕੈ : 1
ਥੇਵਾ : 1
ਥੇਹਹੁ : 1
ਥੈਂ : 1
ਥੋ : 1
ਥੋਕਾ : 1
ਥੋਕਿ : 1
ਥੋਕੁ : 1
ਥੋਕੜੇ : 1
ਥੋਥਰਾ : 1
ਥੋਰ : 1
ਥੋਰੀਆ : 1
ਥੋਰੇ : 1
ਥੋੜਿਆ : 1
ਥੋੜੜੀ : 1
ਥ੍ਰੂਟਿਟਿ : 1
ਥੰਭਾ : 1
ਥੰਭਿ : 1
ਥੰਭੈ : 1
ਥੰਮ : 1
ਥੰਮਨ : 1
ਥੰਮਨੁ : 1
ਥੰਮਾ : 1
ਥੰਮੈ : 1
ਥੰਮ੍ਹ੍ਹਨੁ : 1
ਥੰਮ੍ਹ੍ਹਾ : 1
ਥੰਮ੍ਹ੍ਹਿਓ : 1
ਥੰਮ੍ਹ੍ਹੀਐ : 1
ਦਇਆਲੀ : 1
ਦਇਆਲੈ : 1
ਦਇਆਲੰ : 1
ਦਈਆ : 1
ਦਉਤ : 1
ਦਉਤੁ : 1
ਦਉਰਾਇਓ : 1
ਦਉਰਾਵਉ : 1
ਦਉਲਤਿ : 1
ਦਏ : 1
ਦਖਨ : 1
ਦਖਿਣਹਿ : 1
ਦਖਿਣਾ : 1
ਦਖਿਣਿ : 1
ਦਗਧ : 1
ਦਗਰਾ : 1
ਦਗਲੀ : 1
ਦਗਾਈ : 1
ਦਗਾਨਾ : 1
ਦਝਸੀ : 1
ਦਝਾਂ : 1
ਦਤ : 1
ਦਨੋਤਿ : 1
ਦਬਟੀਐ : 1
ਦਬਿਓਹੁ : 1
ਦਬੀ : 1
ਦਬੀਅਹਿ : 1
ਦਬੁ : 1
ਦਭੁ : 1
ਦਮਾਮਿਆ : 1
ਦਮਾਮੇ : 1
ਦਮੀ : 1
ਦਮੜਾ : 1
ਦਯ : 1
ਦਯਾਰੰ : 1
ਦਯਾਲਿ : 1
ਦਯਾਲੁ : 1
ਦਯਾਲੰ : 1
ਦਯੈ : 1
ਦਰਗਾਹ : 1
ਦਰਜੀ : 1
ਦਰਦਵੰਦ : 1
ਦਰਦਵੰਦੁ : 1
ਦਰਦਾ : 1
ਦਰਪਨ : 1
ਦਰਪਨਿ : 1
ਦਰਬਵੰਤੁ : 1
ਦਰਬਾਰਨ : 1
ਦਰਬੈ : 1
ਦਰਮਾਦੇ : 1
ਦਰਵਾਜੈ : 1
ਦਰਵਾਣੀ : 1
ਦਰਵਾਨੁ : 1
ਦਰਵਾਰੀ : 1
ਦਰਵੇਸਾਂ : 1
ਦਰਵੇਸਾਵੀ : 1
ਦਰਸਨੈ : 1
ਦਰਸਾ : 1
ਦਰਸਾਇਣਾ : 1
ਦਰਸਾਈ : 1
ਦਰਸਾਏ : 1
ਦਰਸਾਯਉ : 1
ਦਰਸਾਰ : 1
ਦਰਸਾਰਾ : 1
ਦਰਸਾਰੈ : 1
ਦਰਸਾਵਏ : 1
ਦਰਸਾਵਾ : 1
ਦਰਸਾਵੈ : 1
ਦਰਸਾਵੜਾ : 1
ਦਰਸੇਰੈ : 1
ਦਰਸੈ : 1
ਦਰਹਾਲੀ : 1
ਦਰਹਾਲੁ : 1
ਦਰਾਹਿ : 1
ਦਰਾਹੁ : 1
ਦਰੀਆਇ : 1
ਦਰੀਆਵਾ : 1
ਦਰੇ : 1
ਦਰੋਗ : 1
ਦਲਘਾ : 1
ਦਲਣ : 1
ਦਲਲੇ : 1
ਦਲਾਲ : 1
ਦਲਾਲੁ : 1
ਦਲੈ : 1
ਦਵਣ : 1
ਦਸਏਂ : 1
ਦਸਤ : 1
ਦਸਤਗੀਰੀ : 1
ਦਸਤਾਰ : 1
ਦਸਤੰਗੀਰ : 1
ਦਸਨਿ : 1
ਦਸਰਥ : 1
ਦਸਵੇ : 1
ਦਸਵੈਂ : 1
ਦਸਾਇਆ : 1
ਦਸਾਇਣਾ : 1
ਦਸਾਇਦਾ : 1
ਦਸਾਇਲੇ : 1
ਦਸਾਕੀ : 1
ਦਸਾਣੀ : 1
ਦਸਾਨਿਓ : 1
ਦਸਾਵਣਿਆ : 1
ਦਸਾਵਾ : 1
ਦਸਾਹਾ : 1
ਦਸਿਐ : 1
ਦਸੋ : 1
ਦਸੋਨਾ : 1
ਦਸੌ : 1
ਦਸ੍ਤਗੀਰੀ : 1
ਦਸੰਤਣ : 1
ਦਸੰਦਾ : 1
ਦਹਣੁ : 1
ਦਹਤ : 1
ਦਹਤਾ : 1
ਦਹਨੁ : 1
ਦਹਸਿਰਿ : 1
ਦਹਸਿਰੁ : 1
ਦਹਸਿਰੋ : 1
ਦਹੇ : 1
ਦਹੰ : 1
ਦਾਇਮ : 1
ਦਾਇਮੁ : 1
ਦਾਈਐ : 1
ਦਾਖ : 1
ਦਾਗਰੁ : 1
ਦਾਜੁ : 1
ਦਾਝਨੁ : 1
ਦਾਝਿ : 1
ਦਾਣੀ : 1
ਦਾਤ : 1
ਦਾਤਂ​‍ੀ : 1
ਦਾਤਨ : 1
ਦਾਤਾਰਹ : 1
ਦਾਤਿਆ : 1
ਦਾਤੇਰੈ : 1
ਦਾਤੋ : 1
ਦਾਤੌ : 1
ਦਾਤੜੀ : 1
ਦਾਤੜੇ : 1
ਦਾਦਰੁ : 1
ਦਾਦਿਰਾ : 1
ਦਾਦੀ : 1
ਦਾਦੁਰ : 1
ਦਾਧਾ : 1
ਦਾਧੀਲੇ : 1
ਦਾਨਵਾ : 1
ਦਾਨਸਬੰਦੁ : 1
ਦਾਨਹੁ : 1
ਦਾਨੀਆ : 1
ਦਾਨੇਨ : 1
ਦਾਮਨੀ : 1
ਦਾਮਾ : 1
ਦਾਮਿ : 1
ਦਾਮੀ : 1
